,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Employed,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTrans,WorkatHome,MeanCommute,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Poverty,ChildPoverty,Unemployment
900,Kansas,Clark County,2089,1073,1016,223.523,1735.9589999999998,20.89,29.246,18.801000000000002,0.0,1536,46094,6602,27087,2096,1029,455.847,145.089,200.655,167.727,58.653,808.794,59.681999999999995,0.0,81.291,26.754,52.479,17.4,683.2560000000001,194.481,148.17600000000002,4.1160000000000005,185.92100000000002,250.68,31.335
901,Kansas,Clay County,8203,4051,4152,196.872,7751.835,57.42099999999999,49.218,49.218,0.0,6200,55434,5158,28115,3356,4107,1347.0959999999998,620.1569999999999,1006.215,644.799,492.84,3314.349,398.37899999999996,4.107,94.46099999999998,32.856,262.848,19.7,2915.97,833.721,349.095,12.321,771.082,1197.638,270.69899999999996
902,Kansas,Cloud County,9191,4553,4638,294.112,8575.203,64.337,27.572999999999997,27.572999999999997,0.0,7040,44199,3417,25579,2501,4668,1475.0880000000002,854.2440000000001,1017.6240000000001,471.46799999999996,854.2440000000001,3720.396,448.12799999999993,14.003999999999998,149.376,88.692,242.73600000000002,17.0,3468.3239999999996,798.2280000000001,387.444,14.003999999999998,1093.729,1075.347,459.55
903,Kansas,Coffey County,8328,4197,4131,208.2,7803.335999999999,66.62400000000001,49.968,41.64,0.0,6465,58662,3480,31679,1651,4136,1278.024,744.48,835.472,698.9839999999999,579.04,3412.2,434.28,24.816,70.312,24.816,169.576,19.9,2907.6079999999997,880.9680000000001,347.42400000000004,0.0,941.0640000000001,1190.904,308.136
904,Kansas,Comanche County,1741,841,900,146.24400000000003,1580.828,0.0,0.0,0.0,0.0,1284,51563,12113,28388,2574,923,358.12399999999997,160.60199999999998,169.83199999999997,142.142,92.3,775.32,61.841,0.0,39.68899999999999,5.537999999999999,39.68899999999999,13.4,657.176,176.29300000000003,76.60900000000001,12.921999999999999,141.021,264.63199999999995,31.338
905,Kansas,Cowley County,35732,17973,17759,3787.592,28657.064,929.0319999999999,643.1759999999999,571.712,0.0,26608,46624,2505,23130,789,15567,4218.657,3160.1010000000006,3191.235,1805.772,3206.802,12484.734000000002,1977.009,0.0,326.907,233.505,544.845,18.0,11955.455999999998,2599.689,949.587,62.268,5717.12,7575.184,1858.0639999999999
906,Kansas,Crawford County,39099,19571,19528,2072.247,34172.526,938.3759999999999,195.495,703.7819999999999,0.0,29691,38017,1911,21207,938,18426,5914.746,3851.0339999999997,3593.07,1787.322,3298.2539999999995,15569.97,1437.2279999999998,36.852000000000004,589.6320000000001,313.242,497.50200000000007,16.4,14059.038,3279.828,976.578,92.13,8249.889000000001,7897.998,2111.346
907,Kansas,Decatur County,2891,1444,1447,75.166,2737.777,5.782,26.019000000000002,14.455,0.0,2309,41230,3659,30890,4169,1375,466.125,188.375,320.375,258.5,141.62500000000003,1071.1250000000002,140.24999999999997,0.0,38.49999999999999,22.0,101.75,16.9,871.75,298.375,203.5,0.0,505.925,884.6460000000001,80.948
908,Kansas,Dickinson County,19162,9572,9590,862.29,17456.582,172.458,153.296,76.648,0.0,14338,49663,3025,24434,1084,8736,2550.912,1502.5919999999999,2018.016,1126.9440000000002,1537.536,7093.6320000000005,760.0319999999999,17.472,244.608,192.192,419.328,21.1,6525.792,1467.6480000000001,707.6159999999999,43.68,2222.792,2491.06,1034.748
909,Kansas,Doniphan County,7790,3952,3838,210.33,7026.58,288.23,85.69,15.58,0.0,6162,50300,3554,24520,1316,3737,1091.204,739.926,822.14,343.8039999999999,736.189,3079.2880000000005,186.85,11.210999999999999,160.69099999999997,44.843999999999994,250.37900000000002,20.0,2765.38,661.449,287.749,22.421999999999997,1067.23,1690.43,350.55
910,Kansas,Douglas County,117806,58348,59458,7068.36,93184.546,4712.24,2591.732,5654.687999999999,0.0,90677,54370,1728,29438,1053,64647,29220.444000000003,11313.225,15515.28,3232.35,5301.053999999999,50489.30699999999,5688.936000000001,1357.5870000000002,3426.2909999999997,1163.646,2456.586,20.4,47192.31,14416.281,3038.409,0.0,22029.721999999998,15079.168,5536.8820000000005
911,Kansas,Edwards County,2946,1520,1426,592.1460000000001,2274.312,38.298,0.0,8.838,0.0,2064,50229,2624,27966,2003,1444,447.64,209.38,290.244,206.49200000000002,290.244,1158.088,102.524,0.0,34.656,67.868,82.308,19.2,1003.58,294.57599999999996,140.06799999999998,7.22,300.49199999999996,515.55,85.434
912,Kansas,Elk County,2581,1271,1310,105.82099999999998,2348.71,5.162000000000001,49.038999999999994,12.905,0.0,2039,39405,4007,21156,1353,1022,354.634,216.664,140.014,148.19,162.49800000000002,733.7959999999999,131.83800000000002,0.0,52.122,34.748,69.496,27.0,618.31,266.742,134.904,2.044,348.435,423.28399999999993,178.08900000000003
913,Kansas,Ellis County,28877,14469,14408,1617.1119999999999,26047.054,259.893,57.754000000000005,404.27799999999996,28.877000000000002,22102,49562,3498,29339,2827,15862,5250.322000000001,3172.4,4092.396,1713.096,1649.6480000000001,13736.492,967.582,31.724,507.584,47.58599999999999,571.032,12.8,11436.502,3299.2960000000003,1078.616,31.724,4822.459,3840.6410000000005,808.5559999999999
914,Kansas,Ellsworth County,6331,3576,2755,379.86,5450.991,240.578,113.95800000000001,37.986,0.0,5115,48550,4820,24102,1668,2730,930.93,567.84,510.51,327.6,393.12,2107.56,283.92,10.92,131.04,62.78999999999999,131.04,16.5,2006.55,505.05,204.75,10.92,721.734,911.6640000000001,189.93
915,Kansas,Finney County,37097,18913,18184,18177.53,15803.322,779.0369999999999,148.388,1446.783,0.0,20599,51703,1928,23074,1118,18653,4252.884,3432.1519999999996,3842.5180000000005,2835.256,4290.19,15052.971000000001,2443.5429999999997,111.91799999999999,298.44800000000004,205.18300000000002,522.284,14.3,15183.542000000001,2480.849,951.3029999999999,55.958999999999996,6009.714,8161.34,1743.559
916,Kansas,Ford County,34658,17933,16725,18680.662,14140.464,797.1339999999999,138.632,485.212,0.0,17247,49890,3711,22053,1138,16655,4047.165,2398.32,2681.455,2531.56,4996.5,12857.66,2831.35,33.31,183.205,383.065,383.065,14.4,13573.825,1798.74,1215.815,66.62,5614.596,8144.63,2183.4539999999997
917,Kansas,Franklin County,25599,12505,13094,1049.559,23295.09,383.985,76.797,76.797,0.0,19119,53167,2539,25701,1287,12784,3822.4159999999997,2186.0640000000003,2774.1279999999997,1598.0,2390.6079999999997,10482.88,1073.856,76.704,332.384,255.68,549.712,23.7,10073.792,1866.464,818.176,25.568,3199.875,4607.82,1382.346
918,Kansas,Geary County,35796,19025,16771,5584.1759999999995,20475.312,6013.728,250.57199999999997,1109.6760000000002,286.36800000000005,23637,46096,1555,21583,814,11575,3680.85,2708.55,2349.725,1215.375,1632.075,9665.125,1064.8999999999999,11.575,219.925,254.65000000000003,347.25,16.2,7234.375,3738.7249999999995,567.1750000000001,34.725,5333.604,8054.1,2863.68
919,Kansas,Gove County,2632,1330,1302,71.06400000000001,2489.872,2.6319999999999997,23.688000000000002,21.055999999999997,0.0,2024,50817,3948,29352,2388,1295,511.525,173.53,273.24500000000006,169.645,167.055,865.06,157.98999999999998,0.0,110.075,23.31,138.56499999999997,12.8,801.605,252.525,239.575,2.59,236.88,250.04,31.584
920,Kansas,Graham County,2561,1270,1291,81.95200000000001,2274.1679999999997,105.00099999999999,2.5610000000000004,17.927,0.0,2030,43427,4600,27165,2245,1207,397.10299999999995,253.47,275.196,166.56600000000003,114.665,940.253,108.63,1.207,30.175,36.21,90.525,15.0,722.993,308.992,175.015,0.0,315.00300000000004,430.24800000000005,43.537
921,Kansas,Grant County,7716,4066,3650,3611.0879999999997,3996.888,0.0,23.147999999999996,0.0,0.0,4391,57474,8639,26138,2387,3620,1071.52,485.08,742.1,763.82,557.48,2852.56,362.0,18.1,123.08,7.24,257.02,14.5,2671.56,517.66,423.54,10.86,771.6,771.6,354.936
922,Kansas,Gray County,6004,3004,3000,900.6,5061.372,0.0,0.0,0.0,12.008,3853,61220,2178,27031,1464,3095,1058.4900000000002,445.68,575.6700000000001,560.195,454.965,2531.71,229.03,0.0,145.465,18.57,167.13,15.5,2243.875,386.875,433.3,30.95,510.34,696.4639999999999,168.112
923,Kansas,Greeley County,1210,584,626,267.41,905.08,9.68,8.47,2.42,0.0,883,47045,7304,25775,3624,560,197.12,80.08,150.08,82.88,49.84,407.12,57.12,0.0,31.36,17.36,47.04,12.0,364.0,115.92,80.08,0.0,139.15,281.93,13.31
924,Kansas,Greenwood County,6227,3121,3106,230.399,5753.7480000000005,12.454,12.454,0.0,0.0,4892,41648,2587,24837,2331,2773,787.5319999999999,540.735,574.011,407.631,460.31800000000004,2321.001,263.435,5.546,47.14099999999999,24.957000000000004,110.92,22.8,1893.9589999999998,579.557,288.392,8.318999999999999,772.148,977.6389999999999,242.85299999999998
925,Kansas,Hamilton County,2621,1381,1240,883.2770000000002,1672.1979999999999,18.346999999999998,5.242000000000001,0.0,0.0,1520,48160,3910,21694,2207,1284,430.14,197.73600000000002,200.30399999999997,310.728,145.092,833.316,215.71200000000002,0.0,55.211999999999996,17.976,160.5,14.1,933.4680000000001,211.86,129.684,7.704,243.75300000000004,356.45599999999996,49.799
926,Kansas,Harper County,5746,2928,2818,361.99799999999993,5188.638,5.746,132.158,11.492,0.0,4260,48059,5201,25698,1991,2608,764.1440000000001,357.296,644.1759999999999,432.92800000000005,409.45599999999996,2162.032,234.72,5.216,117.36,20.864,70.416,16.0,1903.84,453.792,216.46400000000003,33.904,965.328,1200.914,212.602
927,Kansas,Harvey County,34683,17016,17667,4057.9109999999996,28890.939,624.294,104.04899999999999,208.09799999999998,69.366,25200,55687,1822,26587,1114,16969,6600.941,2765.947,3207.1409999999996,1612.055,2782.9159999999997,13592.169,1730.838,0.0,526.039,390.287,746.6360000000001,19.6,13439.448,2477.474,950.2639999999999,101.814,3884.4959999999996,4994.352,1005.807
928,Kansas,Haskell County,4081,2015,2066,1199.8139999999999,2840.3759999999997,0.0,4.081,24.486,0.0,2364,53780,3553,24141,2029,1950,573.3,300.3,380.25,405.6,290.55,1509.3,218.4,0.0,103.35,25.35,91.65,13.7,1257.75,380.25,294.45,17.55,542.773,750.904,146.916
929,Kansas,Hodgeman County,1875,935,940,144.375,1648.125,0.0,1.875,56.25,0.0,1396,55345,5977,28857,2132,991,422.166,133.785,177.38899999999998,161.53300000000002,96.127,801.719,66.39699999999999,0.0,51.532,4.955,66.39699999999999,16.9,595.591,192.254,198.2,4.955,157.5,268.125,52.5
930,Kansas,Jackson County,13322,6641,6681,586.168,11230.445999999998,93.25399999999999,905.896,26.644000000000002,39.966,9895,53592,3434,25920,1304,6280,1934.24,1230.88,1318.8,785.0,1011.0800000000002,5237.52,584.0400000000001,12.56,87.92,31.4,332.84,25.1,4427.4,1249.7199999999998,558.92,43.96,1318.8780000000002,1545.3519999999999,746.0319999999999
931,Kansas,Jefferson County,18856,9556,9300,471.4,17705.784,113.13600000000001,113.13600000000001,0.0,0.0,14396,58935,2073,27783,868,9299,3124.4640000000004,1357.654,1962.0890000000002,1348.355,1506.4379999999999,7922.7480000000005,818.3120000000001,37.196000000000005,120.887,74.39200000000001,334.764,30.0,6760.3730000000005,1906.295,623.033,0.0,1565.0480000000002,2262.72,1093.6480000000001
932,Kansas,Jewell County,2963,1488,1475,71.112,2829.665,11.852,8.889,0.0,2.963,2371,43125,4266,24361,2118,1324,548.136,172.12,226.40400000000002,172.12,206.54399999999998,1015.508,128.428,0.0,68.848,30.451999999999998,82.08800000000001,18.4,831.472,258.18,230.37599999999998,3.972,420.746,761.4909999999999,65.186
933,Kansas,Johnson County,578797,283504,295293,42830.977999999996,465931.585,26045.865,1157.594,27203.459,0.0,409010,81121,827,43061,564,312189,159216.39,39960.192,74613.171,15297.261,23101.986,265360.65,21541.041,936.567,2497.512,2809.7010000000005,19043.529,20.9,262238.76,33092.034,16546.017,312.189,32412.631999999998,37621.805,20257.895
934,Kansas,Kearny County,3931,1918,2013,1218.61,2590.5290000000005,19.655,0.0,15.724,0.0,2503,51439,4239,24232,3135,1803,703.17,230.78400000000002,232.58700000000002,266.844,369.615,1427.976,178.497,0.0,70.317,27.045,99.165,16.3,1285.539,342.57,176.69400000000002,0.0,518.8919999999999,597.512,153.309
935,Kansas,Kingman County,7576,3835,3741,242.43200000000002,7106.288,30.304000000000002,30.304000000000002,0.0,0.0,5806,57593,6462,30927,2418,3648,1189.248,525.312,707.712,623.808,598.2719999999999,2962.1760000000004,306.432,3.648,83.904,91.2,196.99200000000002,22.1,2553.6,569.088,521.664,7.296,575.776,727.2959999999999,356.07200000000006
936,Kansas,Kiowa County,2524,1230,1294,161.536,2251.4080000000004,25.24,15.143999999999998,30.287999999999997,0.0,1885,48226,3193,24961,2715,1273,511.74600000000004,217.68300000000002,215.13699999999997,188.40400000000002,140.03,1012.035,84.01799999999999,2.5460000000000003,81.47200000000001,14.003000000000002,77.65299999999999,14.5,897.465,229.14,146.395,0.0,219.588,179.20399999999998,75.72
937,Kansas,Labette County,20553,10142,10411,904.3320000000001,17552.262000000002,781.0139999999999,184.977,61.659,0.0,15612,45706,2966,22841,1145,9514,3101.5640000000003,1931.342,1664.95,894.316,1921.828,8029.816000000001,656.466,28.541999999999998,313.962,180.766,304.44800000000004,15.8,7030.846000000001,1893.2859999999998,570.84,28.541999999999998,3658.434,5487.651,965.9910000000001
938,Kansas,Lane County,1702,864,838,112.332,1538.6080000000002,1.7020000000000002,39.146,0.0,6.808000000000001,1283,51765,10083,29768,2572,885,263.73,164.61,184.965,198.24,72.57,767.295,44.25,0.0,33.63,11.505,28.32,14.4,491.175,208.86,184.965,0.0,182.11399999999998,245.088,59.57
939,Kansas,Leavenworth County,79359,42581,36778,5396.411999999999,62852.328,6666.156,317.43600000000004,1190.385,0.0,59121,70022,2408,30170,975,34678,13108.284,6588.82,7525.126,3537.156,3953.292,28227.892000000003,3814.58,104.03399999999999,728.238,624.2040000000001,1144.374,22.6,24552.023999999998,8842.89,1283.086,0.0,7142.31,9999.234,3333.078
940,Kansas,Lincoln County,3121,1555,1566,93.63,2986.797,21.846999999999998,3.1210000000000004,0.0,0.0,2379,48693,6396,25667,2018,1494,576.684,240.53400000000002,240.53400000000002,264.438,171.81,1162.3319999999999,144.918,11.952,86.65199999999999,11.952,76.194,18.8,923.2919999999999,377.982,192.72600000000003,0.0,262.164,240.317,187.26
941,Kansas,Linn County,9602,4793,4809,249.65200000000002,9016.278,67.214,96.02,28.805999999999997,0.0,7366,46576,5145,25796,2103,4141,1022.827,674.9830000000001,944.148,790.931,708.1110000000001,3482.5809999999997,422.38199999999995,12.423,49.692,28.987,144.935,32.8,3101.6090000000004,691.547,347.844,4.141,1670.7479999999998,1814.7779999999998,556.9159999999999
942,Kansas,Logan County,2790,1396,1394,156.23999999999998,2527.74,0.0,11.16,0.0,0.0,2107,49926,4604,28549,2979,1398,475.32,177.546,324.336,209.7,208.30200000000002,1063.878,156.576,0.0,58.716,8.388,110.44200000000001,13.1,848.586,346.704,201.312,1.3980000000000001,248.31,198.09,83.7
943,Kansas,Lyon County,33302,16165,17137,6960.1179999999995,23844.231999999996,699.342,66.604,666.04,0.0,23641,42992,2717,24307,1611,17399,5376.291,3218.815,3445.002,1913.89,3445.002,13571.22,2174.875,104.39399999999999,661.1619999999999,260.985,626.364,17.0,12892.659,3514.598,974.3439999999999,17.399,6194.1720000000005,6660.4,1931.516
944,Kansas,McPherson County,28792,14238,14554,1151.68,26431.056,287.92,143.96,143.96,0.0,21845,56946,3025,29508,1020,15238,5500.918000000001,2605.6980000000003,2803.7919999999995,1508.5620000000001,2819.03,12678.016000000001,1127.612,15.238000000000001,746.6620000000001,167.61800000000002,502.8539999999999,13.5,11900.877999999999,1919.9879999999998,1340.9440000000002,76.19,2188.192,2245.776,719.8
945,Kansas,Marion County,12087,5997,6090,398.871,11265.084,84.609,12.087,36.260999999999996,0.0,9428,50212,2917,25620,1190,5697,1743.2820000000002,877.3380000000001,1224.855,677.943,1179.279,4449.357,529.821,0.0,353.214,56.97,307.63800000000003,20.0,4306.932,837.459,518.427,34.181999999999995,1293.309,1402.0919999999999,471.393
946,Kansas,Marshall County,9859,4937,4922,236.61599999999999,9366.05,29.576999999999998,29.576999999999998,29.576999999999998,29.576999999999998,7513,50420,2613,27908,1599,4875,1496.625,702.0,1028.625,526.5,1121.25,3924.375,360.75,39.0,253.5,78.0,219.375,15.5,3636.75,706.875,516.75,14.625,877.451,1114.067,404.21899999999994
947,Kansas,Meade County,4295,2163,2132,712.97,3444.59,25.77,0.0,42.95,0.0,2890,54167,2579,25173,1665,2055,770.625,297.975,314.415,445.935,226.05,1454.94,289.755,0.0,127.41,24.66,160.29,15.3,1321.365,495.255,228.105,8.22,523.99,897.655,120.26
948,Kansas,Miami County,32976,16160,16816,989.28,30700.655999999995,494.64,263.80800000000005,98.928,0.0,24512,63501,3546,31611,1182,16285,5797.46,2133.335,3989.825,2182.19,2198.475,13500.265,1237.66,32.57,211.705,211.705,1107.38,27.9,12686.015,2328.755,1253.945,16.285,2539.152,3099.744,1450.9440000000002
949,Kansas,Mitchell County,6230,3199,3031,137.06000000000003,5955.88,43.61,24.92,31.15,0.0,4823,44591,3633,26108,2013,2868,1124.256,329.82,562.128,458.88,392.916,2506.632,120.456,5.736000000000001,131.928,40.152,65.964,9.6,2133.792,418.72799999999995,306.876,8.604,922.04,1096.4800000000002,236.74
950,Kansas,Montgomery County,33463,16580,16883,2074.706,26803.862999999998,1773.539,1003.89,334.63,66.926,24926,43977,2660,22823,1014,14522,4283.99,2657.5260000000003,2889.8779999999997,1452.2,3238.4060000000004,11632.122,1510.2880000000002,0.0,638.9680000000001,363.05,377.57200000000006,16.6,11240.028,2308.998,929.408,43.565999999999995,5856.025,7897.268,1940.854
951,Kansas,Morris County,5605,2752,2853,252.225,5173.415,5.605,11.21,28.025,0.0,4358,50338,3365,26569,1751,2745,796.05,535.275,502.335,516.06,395.28,2127.375,211.365,0.0,170.19,24.705,211.365,21.3,1841.8949999999998,458.415,425.475,19.214999999999996,549.2900000000001,700.625,128.915
952,Kansas,Morton County,2931,1534,1397,662.4060000000001,2122.0440000000003,23.448,0.0,2.931,0.0,1978,43813,9676,23038,1831,1275,376.125,197.625,220.575,414.375,67.575,909.075,173.4,0.0,49.725,25.5,118.575,17.7,887.4,261.375,124.95,0.0,234.48,231.549,254.99699999999996
953,Kansas,Nemaha County,10095,5083,5012,181.71,9650.82,50.475,50.475,30.285,0.0,7399,53368,2967,27438,1642,5137,1823.635,775.687,1114.729,570.207,847.605,3965.764,559.933,25.685,328.76800000000003,25.685,236.30199999999996,15.9,3904.12,739.7280000000001,467.467,25.685,1090.26,1261.875,181.71
954,Kansas,Neosho County,16209,7935,8274,810.45,14685.354,162.09,64.836,64.836,0.0,11980,44402,2389,23589,1743,7418,2299.58,1090.446,1706.14,919.832,1402.0019999999997,6053.088,867.906,7.418000000000001,185.45,111.27,192.868,16.6,5467.066,1416.8380000000002,526.678,7.418000000000001,3468.7259999999997,6029.7480000000005,470.061
955,Kansas,Ness County,3001,1527,1474,321.10699999999997,2655.885,6.002000000000001,6.002000000000001,9.003,0.0,2248,48412,4284,30761,3028,1447,476.06299999999993,205.474,272.036,277.82399999999996,215.60299999999998,1095.3790000000001,144.7,2.894,66.562,5.788,131.677,12.9,887.011,313.99899999999997,232.967,13.023,267.089,372.124,78.02600000000001
956,Kansas,Norton County,5527,3127,2400,281.87699999999995,4946.665,132.648,38.68899999999999,22.108,16.581,4358,50673,6181,22935,1839,2523,905.757,454.14,590.382,300.237,269.961,2071.383,275.007,0.0,5.046,22.707000000000004,148.857,13.6,1559.214,625.7040000000001,325.467,12.615,641.132,1282.264,138.175
957,Kansas,Osage County,15894,7915,7979,476.82,14892.678,111.258,31.788,31.788,0.0,12154,54186,2532,27209,1259,7314,2325.8520000000003,1287.2640000000001,1631.0220000000002,1053.2160000000001,1016.6460000000001,5902.398,914.25,0.0,138.96599999999998,51.19799999999999,299.87399999999997,29.5,5426.988,1404.2879999999998,475.41,14.628000000000002,2034.432,2352.312,1112.58
958,Kansas,Osborne County,3684,1836,1848,73.68,3488.748,18.42,14.736,11.052,0.0,2875,42173,4304,26559,2950,1752,669.2640000000001,285.576,290.832,190.968,315.36,1385.8319999999999,152.424,1.7520000000000002,96.36,40.296,77.08800000000001,13.7,1166.8319999999999,329.376,220.752,35.04,571.02,957.84,103.15199999999999
959,Kansas,Ottawa County,5957,3118,2839,160.83900000000003,5617.451,47.656000000000006,11.914000000000001,11.914000000000001,0.0,4517,51797,4151,28839,2788,3002,1044.696,477.31800000000004,681.454,381.254,417.278,2338.558,300.2,9.006,81.054,57.038000000000004,213.142,23.7,2089.392,441.29400000000004,462.30800000000005,12.008,577.829,1000.7760000000001,196.581
960,Kansas,Pawnee County,6776,3842,2934,521.7520000000001,5725.72,332.024,20.328,6.776,0.0,5426,46224,6312,24404,2686,2799,1153.188,534.609,540.207,358.27200000000005,212.724,2373.5519999999997,243.513,0.0,92.36699999999999,30.789,58.779,14.8,1514.259,1013.238,246.312,25.191,528.5279999999999,318.472,81.312
961,Kansas,Phillips County,5446,2658,2788,174.27200000000002,5124.686,21.784000000000002,16.338,16.338,5.446000000000001,4110,46806,1293,24795,1258,2770,911.33,470.9,603.86,396.11,390.57,2210.46,227.13999999999996,0.0,152.35,13.85,166.2,14.1,1966.7,520.76,285.31000000000006,0.0,441.126,588.168,98.028
962,Kansas,Pottawatomie County,23188,11646,11542,1228.964,20846.012000000002,139.128,301.444,185.50400000000002,0.0,16033,64410,4496,27978,1565,10873,4403.565,1348.2520000000002,2359.4410000000003,1304.76,1456.9820000000002,8546.178,1446.109,0.0,260.952,195.71400000000003,424.04699999999997,21.1,7567.607999999999,2446.425,858.967,0.0,2249.236,2179.672,904.332
963,Kansas,Pratt County,9670,4860,4810,696.24,8848.05,29.01,19.34,9.67,0.0,7081,53415,4992,27063,1781,4617,1518.993,807.975,909.549,780.2729999999999,600.21,3712.0680000000007,530.955,9.234000000000002,133.893,101.57400000000001,129.27599999999998,12.8,3513.5369999999994,752.571,346.275,4.617000000000001,1054.03,1034.69,396.47
964,Kansas,Rawlins County,2520,1300,1220,151.2,2310.84,10.08,10.08,7.56,0.0,1960,50893,4620,27615,1961,1240,519.56,162.44,255.44,186.0,116.56,859.32,147.56,3.72,78.12,12.4,140.12,15.0,775.0,208.32,255.44,2.48,219.24,199.08,37.8
965,Kansas,Reno County,63360,31944,31416,5765.76,53665.92,1710.72,316.8,316.8,0.0,47817,47897,1385,25267,843,29785,9352.49,5688.935,6999.475,3157.21,4586.89,24542.84,2710.435,89.355,744.625,714.84,1012.69,17.5,23619.505,4408.18,1697.745,89.355,8870.4,12798.72,3168.0
966,Kansas,Republic County,4705,2290,2415,75.28,4526.21,9.41,14.115,32.935,0.0,3767,43489,3326,27121,1643,2390,929.71,353.72,463.66,303.53,339.38,1940.68,105.16,0.0,102.77,40.63,200.76,17.6,1706.46,372.84,301.14,9.56,550.485,898.655,122.33
967,Kansas,Rice County,9868,4983,4885,1105.216,8289.12,167.75599999999997,29.604,59.208,19.736,7327,48333,5611,23355,1145,4760,1651.72,871.08,833.0,699.72,704.48,3746.12,580.72,9.52,280.84,38.08,104.72,16.5,3689.0,771.12,290.36,14.28,1618.3519999999999,2240.036,641.42
968,Kansas,Riley County,75696,40410,35286,6131.376,58210.224,4768.848,302.784,3709.1040000000003,151.392,58719,48428,2099,26619,1222,35629,15177.954000000002,7660.235,7731.4929999999995,2458.401,2600.917,26258.573000000004,3099.723,142.516,3099.723,926.354,2102.111,14.9,23230.108000000004,10795.587,1567.6760000000002,35.629,16653.12,10597.44,4238.976
969,Kansas,Rooks County,5148,2495,2653,128.7,4864.86,36.036,10.296000000000001,20.592000000000002,0.0,3955,48352,4607,25415,1790,2495,840.815,491.515,503.99,361.775,299.4,2010.97,242.015,0.0,69.86,19.96,154.69,16.0,1696.6,508.98,269.46,19.96,581.724,658.9440000000001,175.032
970,Kansas,Rush County,3119,1540,1579,96.689,2941.217,0.0,6.238,18.714,0.0,2471,43594,6991,25983,1580,1505,528.255,284.44499999999994,285.95,227.255,177.59,1127.2450000000001,148.995,0.0,81.27000000000001,24.08,123.40999999999998,19.0,892.465,365.715,234.78,12.04,208.97299999999998,68.618,152.83100000000002
971,Kansas,Russell County,6987,3558,3429,195.636,6511.884,83.844,13.974,0.0,69.87,5463,48427,3823,25686,1576,3387,1158.354,613.047,514.824,467.40600000000006,633.3689999999999,2967.0119999999997,196.446,3.3870000000000005,74.51400000000001,30.483,115.15799999999999,14.7,2462.349,636.7560000000001,267.57300000000004,20.322,964.206,1418.361,335.376
972,Kansas,Saline County,55334,27331,28003,6031.406,44543.87,1715.354,166.002,1328.016,0.0,40522,49728,1876,27951,1316,27700,9168.7,4930.6,5733.9,2465.3,5373.8,23101.8,2216.0,166.2,498.6,914.1,803.3,14.8,22991.0,3434.8,1191.1,55.4,6972.084,9406.78,2324.0280000000002
973,Kansas,Scott County,4981,2403,2578,886.618,3959.895,0.0,49.81,44.82900000000001,0.0,3620,62198,14430,31825,3200,2564,1133.288,279.476,374.344,528.184,251.27200000000002,2202.476,153.84,0.0,69.22800000000001,10.256000000000002,130.764,14.6,1687.1119999999999,384.6,492.28799999999995,0.0,214.183,189.278,268.974
974,Kansas,Sedgwick County,510484,252399,258085,71978.24399999999,350192.024,44922.592000000004,3062.9039999999995,21950.811999999998,0.0,354496,52841,879,27583,248,244954,87693.53199999999,41397.225999999995,57319.236,24740.354,33803.652,208210.9,20331.182,1224.77,3429.3559999999998,3674.31,7838.528,18.8,202087.05,30619.25,11757.792,244.954,75041.148,104649.22,28587.104
975,Kansas,Seward County,22948,11752,11196,13677.008,7251.568,1032.66,137.688,688.44,0.0,11279,47535,3069,21158,1274,10866,2238.396,1640.766,2194.932,1640.766,3151.14,7780.056,2173.2,54.33,325.98,130.392,402.04200000000003,14.8,8573.274,1586.4360000000001,673.692,21.732000000000003,4314.224,6241.856,1675.204
976,Kansas,Shawnee County,178392,86487,91905,21407.04,132902.04,13557.792,1070.3519999999999,2140.7039999999997,0.0,130844,54667,1174,28584,533,84423,32249.586,14183.064000000002,19923.828,7344.8009999999995,10806.144000000002,70239.936,8189.031,759.807,1604.0369999999998,1181.922,2448.267,18.0,63992.63399999999,16800.177,3545.7660000000005,84.42300000000002,23547.744,30326.64,9633.168
977,Kansas,Sheridan County,2497,1282,1215,109.86800000000001,2342.186,12.485,29.964000000000002,0.0,0.0,1838,56607,9624,30165,2677,1219,498.57099999999997,136.528,219.42,190.164,174.317,889.87,125.557,0.0,141.404,24.38,37.789,13.4,728.962,287.684,201.135,1.219,119.85600000000001,142.329,52.437
978,Kansas,Sherman County,5999,3009,2990,719.88,5087.152,17.997,11.998,113.98100000000001,0.0,4531,52030,3602,25653,2473,2866,1083.348,358.25,710.768,421.30199999999996,292.332,2413.172,146.166,0.0,34.391999999999996,83.11399999999999,189.15599999999998,15.3,2014.7979999999998,636.252,214.95,0.0,989.835,1451.7579999999998,245.95899999999997
979,Kansas,Smith County,3693,1814,1879,70.167,3512.0429999999997,14.772,22.157999999999998,7.386,0.0,2955,45357,3512,28122,2631,1721,662.585,304.61699999999996,373.457,189.31,189.31,1254.6090000000002,144.56400000000002,0.0,130.796,13.768000000000002,178.984,14.5,1146.186,301.175,261.592,12.046999999999999,491.16900000000004,908.4780000000001,110.79
